,lga_name,state_name,vax_1_%_15+,vax_2_%_15+,population_15+,date,state_code,vax_1_dose_15+,vax_2_dose_15+,lhd_code,lhd_name,lga_code
1958,Uralla (A),New South Wales,95.0,95.0,4895.0,2021-11-29,NSW,4650.0,4650.0,X800,Hunter New England,17650
1959,Uralla (A),New South Wales,95.0,93.9,4895.0,2021-11-22,NSW,4650.0,4596.0,X800,Hunter New England,17650
1960,Uralla (A),New South Wales,95.0,92.6,4895.0,2021-11-15,NSW,4650.0,4533.0,X800,Hunter New England,17650
1961,Uralla (A),New South Wales,95.0,90.4,4895.0,2021-11-08,NSW,4650.0,4425.0,X800,Hunter New England,17650
1962,Uralla (A),New South Wales,95.0,87.2,4895.0,2021-11-01,NSW,4650.0,4268.0,X800,Hunter New England,17650
1963,Uralla (A),New South Wales,95.0,83.6,4895.0,2021-10-25,NSW,4650.0,4092.0,X800,Hunter New England,17650
1964,Uralla (A),New South Wales,93.8,76.8,4895.0,2021-10-18,NSW,4592.0,3759.0,X800,Hunter New England,17650
1965,Uralla (A),New South Wales,88.7,62.3,4895.0,2021-10-04,NSW,4342.0,3050.0,X800,Hunter New England,17650
1966,Uralla (A),New South Wales,91.2,68.4,4895.0,2021-10-11,NSW,4464.0,3348.0,X800,Hunter New England,17650
1967,Uralla (A),New South Wales,84.0,57.0,4895.0,2021-09-27,NSW,4112.0,2790.0,X800,Hunter New England,17650
1968,Uralla (A),New South Wales,79.6,51.7,4895.0,2021-09-20,NSW,3896.0,2531.0,X800,Hunter New England,17650
1969,Uralla (A),New South Wales,0.7385086823289071,0.4553626149131767,4895.0,2021-09-13,NSW,36.0,22.0,X800,Hunter New England,17650
1970,Uralla (A),New South Wales,0.6972420837589377,0.4130745658835546,4895.0,2021-09-06,NSW,34.0,20.0,X800,Hunter New England,17650
1971,Uralla (A),New South Wales,0.645,0.328,4895.0,2021-08-28,NSW,32.0,16.0,X800,Hunter New England,17650
1972,Wagga Wagga (C),New South Wales,95.0,95.0,51794.0,2021-12-20,NSW,49204.0,49204.0,X840,Murrumbidgee,17750
1973,Wagga Wagga (C),New South Wales,95.0,95.0,51794.0,2021-12-13,NSW,49204.0,49204.0,X840,Murrumbidgee,17750
1974,Wagga Wagga (C),New South Wales,95.0,95.0,51794.0,2021-12-06,NSW,49204.0,49204.0,X840,Murrumbidgee,17750
1975,Wagga Wagga (C),New South Wales,95.0,95.0,51794.0,2021-11-29,NSW,49204.0,49204.0,X840,Murrumbidgee,17750
1976,Wagga Wagga (C),New South Wales,95.0,94.4,51794.0,2021-11-22,NSW,49204.0,48894.0,X840,Murrumbidgee,17750
1977,Wagga Wagga (C),New South Wales,95.0,93.2,51794.0,2021-11-15,NSW,49204.0,48272.0,X840,Murrumbidgee,17750
1978,Wagga Wagga (C),New South Wales,95.0,91.1,51794.0,2021-11-08,NSW,49204.0,47184.0,X840,Murrumbidgee,17750
1979,Wagga Wagga (C),New South Wales,95.0,87.8,51794.0,2021-11-01,NSW,49204.0,45475.0,X840,Murrumbidgee,17750
1980,Wagga Wagga (C),New South Wales,95.0,83.4,51794.0,2021-10-25,NSW,49204.0,43196.0,X840,Murrumbidgee,17750
1981,Wagga Wagga (C),New South Wales,93.5,76.4,51794.0,2021-10-18,NSW,48427.0,39571.0,X840,Murrumbidgee,17750
1982,Wagga Wagga (C),New South Wales,87.4,60.6,51794.0,2021-10-04,NSW,45268.0,31387.0,X840,Murrumbidgee,17750
1983,Wagga Wagga (C),New South Wales,90.5,67.2,51794.0,2021-10-11,NSW,46874.0,34806.0,X840,Murrumbidgee,17750
1984,Wagga Wagga (C),New South Wales,82.4,55.0,51794.0,2021-09-27,NSW,42678.0,28487.0,X840,Murrumbidgee,17750
1985,Wagga Wagga (C),New South Wales,77.7,50.9,51794.0,2021-09-20,NSW,40244.0,26363.0,X840,Murrumbidgee,17750
1986,Wagga Wagga (C),New South Wales,0.7210680773834807,0.4683554079623122,51794.0,2021-09-13,NSW,373.0,243.0,X840,Murrumbidgee,17750
1987,Wagga Wagga (C),New South Wales,0.6602695292891069,0.4270958026026181,51794.0,2021-09-06,NSW,342.0,221.0,X840,Murrumbidgee,17750
1988,Wagga Wagga (C),New South Wales,0.606,0.372,51794.0,2021-08-28,NSW,314.0,193.0,X840,Murrumbidgee,17750
1989,Walcha (A),New South Wales,95.0,95.0,2585.0,2021-12-20,NSW,2456.0,2456.0,X800,Hunter New England,17850
1990,Walcha (A),New South Wales,95.0,95.0,2585.0,2021-12-13,NSW,2456.0,2456.0,X800,Hunter New England,17850
1991,Walcha (A),New South Wales,95.0,95.0,2585.0,2021-12-06,NSW,2456.0,2456.0,X800,Hunter New England,17850
1992,Walcha (A),New South Wales,95.0,95.0,2585.0,2021-11-29,NSW,2456.0,2456.0,X800,Hunter New England,17850
1993,Walcha (A),New South Wales,95.0,94.7,2585.0,2021-11-22,NSW,2456.0,2448.0,X800,Hunter New England,17850
1994,Walcha (A),New South Wales,95.0,93.6,2585.0,2021-11-15,NSW,2456.0,2420.0,X800,Hunter New England,17850
1995,Walcha (A),New South Wales,95.0,92.5,2585.0,2021-11-08,NSW,2456.0,2391.0,X800,Hunter New England,17850
1996,Walcha (A),New South Wales,95.0,89.4,2585.0,2021-11-01,NSW,2456.0,2311.0,X800,Hunter New England,17850
1997,Walcha (A),New South Wales,95.0,88.5,2585.0,2021-10-25,NSW,2456.0,2288.0,X800,Hunter New England,17850
1998,Walcha (A),New South Wales,95.0,85.6,2585.0,2021-10-18,NSW,2456.0,2213.0,X800,Hunter New England,17850
1999,Walcha (A),New South Wales,91.7,75.7,2585.0,2021-10-04,NSW,2370.0,1957.0,X800,Hunter New England,17850
2000,Walcha (A),New South Wales,93.7,80.6,2585.0,2021-10-11,NSW,2422.0,2084.0,X800,Hunter New England,17850
2001,Walcha (A),New South Wales,90.4,69.7,2585.0,2021-09-27,NSW,2337.0,1802.0,X800,Hunter New England,17850
2002,Walcha (A),New South Wales,88.8,63.5,2585.0,2021-09-20,NSW,2295.0,1641.0,X800,Hunter New England,17850
2003,Walcha (A),New South Wales,0.8541586073500967,0.5597678916827853,2585.0,2021-09-13,NSW,22.0,14.0,X800,Hunter New England,17850
2004,Walcha (A),New South Wales,0.8015473887814313,0.5245647969052224,2585.0,2021-09-06,NSW,21.0,14.0,X800,Hunter New England,17850
2005,Walcha (A),New South Wales,0.737,0.472,2585.0,2021-08-28,NSW,19.0,12.0,X800,Hunter New England,17850
2006,Walgett (A),New South Wales,,,4688.0,2021-12-20,NSW,,,X850,Western NSW,17900
2007,Walgett (A),New South Wales,,,4688.0,2021-12-13,NSW,,,X850,Western NSW,17900
2008,Walgett (A),New South Wales,,,4688.0,2021-12-06,NSW,,,X850,Western NSW,17900
2009,Walgett (A),New South Wales,,,4688.0,2021-11-29,NSW,,,X850,Western NSW,17900
2010,Walgett (A),New South Wales,,,4688.0,2021-11-22,NSW,,,X850,Western NSW,17900
2011,Walgett (A),New South Wales,,,4688.0,2021-11-15,NSW,,,X850,Western NSW,17900
2012,Walgett (A),New South Wales,,,4688.0,2021-11-08,NSW,,,X850,Western NSW,17900
2013,Walgett (A),New South Wales,,,4688.0,2021-11-01,NSW,,,X850,Western NSW,17900
2014,Walgett (A),New South Wales,,,4688.0,2021-10-25,NSW,,,X850,Western NSW,17900
2015,Walgett (A),New South Wales,,,4688.0,2021-10-18,NSW,,,X850,Western NSW,17900
2016,Walgett (A),New South Wales,,,4688.0,2021-10-04,NSW,,,X850,Western NSW,17900
2017,Walgett (A),New South Wales,,,4688.0,2021-10-11,NSW,,,X850,Western NSW,17900
2018,Walgett (A),New South Wales,,,4688.0,2021-09-27,NSW,,,X850,Western NSW,17900
2019,Walgett (A),New South Wales,,,4688.0,2021-09-20,NSW,,,X850,Western NSW,17900
2020,Walgett (A),New South Wales,,,,2021-09-13,NSW,,,X850,Western NSW,17900
2021,Walgett (A),New South Wales,,,4688.0,2021-09-06,NSW,,,X850,Western NSW,17900
2022,Walgett (A),New South Wales,,,4688.0,2021-08-28,NSW,,,X850,Western NSW,17900
2023,Warren (A),New South Wales,95.0,95.0,2115.0,2021-12-20,NSW,2009.0,2009.0,X850,Western NSW,17950
2024,Warren (A),New South Wales,95.0,95.0,2115.0,2021-12-13,NSW,2009.0,2009.0,X850,Western NSW,17950
2025,Warren (A),New South Wales,95.0,95.0,2115.0,2021-12-06,NSW,2009.0,2009.0,X850,Western NSW,17950
2026,Warren (A),New South Wales,95.0,95.0,2115.0,2021-11-29,NSW,2009.0,2009.0,X850,Western NSW,17950
2027,Warren (A),New South Wales,95.0,95.0,2115.0,2021-11-22,NSW,2009.0,2009.0,X850,Western NSW,17950
2028,Warren (A),New South Wales,95.0,95.0,2115.0,2021-11-15,NSW,2009.0,2009.0,X850,Western NSW,17950
2029,Warren (A),New South Wales,95.0,94.8,2115.0,2021-11-08,NSW,2009.0,2005.0,X850,Western NSW,17950
2030,Warren (A),New South Wales,95.0,93.3,2115.0,2021-11-01,NSW,2009.0,1973.0,X850,Western NSW,17950
2031,Warren (A),New South Wales,95.0,91.2,2115.0,2021-10-25,NSW,2009.0,1929.0,X850,Western NSW,17950
2032,Warren (A),New South Wales,95.0,86.7,2115.0,2021-10-18,NSW,2009.0,1834.0,X850,Western NSW,17950
2033,Warren (A),New South Wales,95.0,72.3,2115.0,2021-10-04,NSW,2009.0,1529.0,X850,Western NSW,17950
2034,Warren (A),New South Wales,95.0,79.9,2115.0,2021-10-11,NSW,2009.0,1690.0,X850,Western NSW,17950
2035,Warren (A),New South Wales,95.0,68.4,2115.0,2021-09-27,NSW,2009.0,1447.0,X850,Western NSW,17950
2036,Warren (A),New South Wales,90.0,62.9,2115.0,2021-09-20,NSW,1904.0,1330.0,X850,Western NSW,17950
2037,Warren (A),New South Wales,0.8832151300236407,0.3962174940898346,2115.0,2021-09-13,NSW,19.0,8.0,X850,Western NSW,17950
2038,Warren (A),New South Wales,0.8321513002364067,0.3574468085106383,2115.0,2021-09-06,NSW,18.0,8.0,X850,Western NSW,17950
2039,Warren (A),New South Wales,0.767,0.287,2115.0,2021-08-28,NSW,16.0,6.0,X850,Western NSW,17950
2040,Warrumbungle Shire (A),New South Wales,95.0,93.6,7566.0,2021-12-20,NSW,7188.0,7082.0,X850,Western NSW,18020
2041,Warrumbungle Shire (A),New South Wales,95.0,93.4,7566.0,2021-12-13,NSW,7188.0,7067.0,X850,Western NSW,18020
2042,Warrumbungle Shire (A),New South Wales,95.0,92.7,7566.0,2021-12-06,NSW,7188.0,7014.0,X850,Western NSW,18020
2043,Warrumbungle Shire (A),New South Wales,95.0,91.9,7566.0,2021-11-29,NSW,7188.0,6953.0,X850,Western NSW,18020
2044,Warrumbungle Shire (A),New South Wales,95.0,91.3,7566.0,2021-11-22,NSW,7188.0,6908.0,X850,Western NSW,18020
2045,Warrumbungle Shire (A),New South Wales,95.0,90.5,7566.0,2021-11-15,NSW,7188.0,6847.0,X850,Western NSW,18020
2046,Warrumbungle Shire (A),New South Wales,94.7,88.7,7566.0,2021-11-08,NSW,7165.0,6711.0,X850,Western NSW,18020
2047,Warrumbungle Shire (A),New South Wales,94.5,86.5,7566.0,2021-11-01,NSW,7150.0,6545.0,X850,Western NSW,18020
2048,Warrumbungle Shire (A),New South Wales,93.9,83.4,7566.0,2021-10-25,NSW,7104.0,6310.0,X850,Western NSW,18020
2049,Warrumbungle Shire (A),New South Wales,92.6,78.2,7566.0,2021-10-18,NSW,7006.0,5917.0,X850,Western NSW,18020
2050,Warrumbungle Shire (A),New South Wales,89.1,68.0,7566.0,2021-10-04,NSW,6741.0,5145.0,X850,Western NSW,18020
2051,Warrumbungle Shire (A),New South Wales,90.7,72.5,7566.0,2021-10-11,NSW,6862.0,5485.0,X850,Western NSW,18020
2052,Warrumbungle Shire (A),New South Wales,86.2,55.3,7566.0,2021-09-27,NSW,6522.0,4184.0,X850,Western NSW,18020
2053,Warrumbungle Shire (A),New South Wales,83.8,43.1,7566.0,2021-09-20,NSW,6340.0,3261.0,X850,Western NSW,18020
2054,Warrumbungle Shire (A),New South Wales,0.8046523922812583,0.3563309542690986,7566.0,2021-09-13,NSW,61.0,27.0,X850,Western NSW,18020
2055,Warrumbungle Shire (A),New South Wales,0.6722178165477135,0.2967221781654771,7566.0,2021-09-06,NSW,51.0,22.0,X850,Western NSW,18020
2056,Warrumbungle Shire (A),New South Wales,0.554,0.242,7566.0,2021-08-28,NSW,42.0,18.0,X850,Western NSW,18020
2057,Waverley (A),New South Wales,86.7,85.4,62490.0,2021-12-20,NSW,54179.0,53366.0,X720,South Eastern Sydney,18050
2058,Waverley (A),New South Wales,86.6,85.2,62490.0,2021-12-13,NSW,54116.0,53241.0,X720,South Eastern Sydney,18050
2059,Waverley (A),New South Wales,86.6,85.0,62490.0,2021-12-06,NSW,54116.0,53116.0,X720,South Eastern Sydney,18050
2060,Waverley (A),New South Wales,86.5,84.7,62490.0,2021-11-29,NSW,54054.0,52929.0,X720,South Eastern Sydney,18050
2061,Waverley (A),New South Wales,86.4,84.4,62490.0,2021-11-22,NSW,53991.0,52742.0,X720,South Eastern Sydney,18050
2062,Waverley (A),New South Wales,86.2,84.1,62490.0,2021-11-15,NSW,53866.0,52554.0,X720,South Eastern Sydney,18050
2063,Waverley (A),New South Wales,86.1,83.5,62490.0,2021-11-08,NSW,53804.0,52179.0,X720,South Eastern Sydney,18050
2064,Waverley (A),New South Wales,85.9,82.4,62490.0,2021-11-01,NSW,53679.0,51492.0,X720,South Eastern Sydney,18050
2065,Waverley (A),New South Wales,85.6,81.1,62490.0,2021-10-25,NSW,53491.0,50679.0,X720,South Eastern Sydney,18050
2066,Waverley (A),New South Wales,85.1,79.0,62490.0,2021-10-18,NSW,53179.0,49367.0,X720,South Eastern Sydney,18050
2067,Waverley (A),New South Wales,82.6,69.1,62490.0,2021-10-04,NSW,51617.0,43181.0,X720,South Eastern Sydney,18050
2068,Waverley (A),New South Wales,84.1,74.7,62490.0,2021-10-11,NSW,52554.0,46680.0,X720,South Eastern Sydney,18050
2069,Waverley (A),New South Wales,80.8,63.2,62490.0,2021-09-27,NSW,50492.0,39494.0,X720,South Eastern Sydney,18050
2070,Waverley (A),New South Wales,78.4,56.6,62490.0,2021-09-20,NSW,48992.0,35369.0,X720,South Eastern Sydney,18050
2071,Waverley (A),New South Wales,0.7533205312850056,0.5100496079372699,62490.0,2021-09-13,NSW,471.0,319.0,X720,South Eastern Sydney,18050
2072,Waverley (A),New South Wales,0.7103856617058729,0.4647143542966874,62490.0,2021-09-06,NSW,444.0,290.0,X720,South Eastern Sydney,18050
2073,Waverley (A),New South Wales,0.642,0.417,62490.0,2021-08-28,NSW,401.0,261.0,X720,South Eastern Sydney,18050
2074,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-12-20,NSW,2878.0,2878.0,X850,Western NSW,18100
2075,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-12-13,NSW,2878.0,2878.0,X850,Western NSW,18100
2076,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-12-06,NSW,2878.0,2878.0,X850,Western NSW,18100
2077,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-11-29,NSW,2878.0,2878.0,X850,Western NSW,18100
2078,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-11-22,NSW,2878.0,2878.0,X850,Western NSW,18100
2079,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-11-15,NSW,2878.0,2878.0,X850,Western NSW,18100
2080,Weddin (A),New South Wales,95.0,95.0,3030.0,2021-11-08,NSW,2878.0,2878.0,X850,Western NSW,18100
2081,Weddin (A),New South Wales,95.0,94.2,3030.0,2021-11-01,NSW,2878.0,2854.0,X850,Western NSW,18100
2082,Weddin (A),New South Wales,95.0,91.6,3030.0,2021-10-25,NSW,2878.0,2775.0,X850,Western NSW,18100
2083,Weddin (A),New South Wales,95.0,87.1,3030.0,2021-10-18,NSW,2878.0,2639.0,X850,Western NSW,18100
2084,Weddin (A),New South Wales,95.0,70.2,3030.0,2021-10-04,NSW,2878.0,2127.0,X850,Western NSW,18100
2085,Weddin (A),New South Wales,95.0,77.2,3030.0,2021-10-11,NSW,2878.0,2339.0,X850,Western NSW,18100
2086,Weddin (A),New South Wales,92.8,63.7,3030.0,2021-09-27,NSW,2812.0,1930.0,X850,Western NSW,18100
2087,Weddin (A),New South Wales,89.9,54.1,3030.0,2021-09-20,NSW,2724.0,1639.0,X850,Western NSW,18100
2088,Weddin (A),New South Wales,0.8557755775577558,0.4514851485148515,3030.0,2021-09-13,NSW,26.0,14.0,X850,Western NSW,18100
2089,Weddin (A),New South Wales,0.8085808580858086,0.3881188118811882,3030.0,2021-09-06,NSW,24.0,12.0,X850,Western NSW,18100
2090,Weddin (A),New South Wales,0.666,0.339,3030.0,2021-08-28,NSW,20.0,10.0,X850,Western NSW,18100
2091,Wentworth (A),New South Wales,95.0,92.3,5625.0,2021-12-20,NSW,5344.0,5192.0,X860,Far West,18200
2092,Wentworth (A),New South Wales,95.0,91.8,5625.0,2021-12-13,NSW,5344.0,5164.0,X860,Far West,18200
2093,Wentworth (A),New South Wales,95.0,91.3,5625.0,2021-12-06,NSW,5344.0,5136.0,X860,Far West,18200
2094,Wentworth (A),New South Wales,94.9,90.3,5625.0,2021-11-29,NSW,5338.0,5079.0,X860,Far West,18200
2095,Wentworth (A),New South Wales,94.4,89.1,5625.0,2021-11-22,NSW,5310.0,5012.0,X860,Far West,18200
2096,Wentworth (A),New South Wales,94.1,86.9,5625.0,2021-11-15,NSW,5293.0,4888.0,X860,Far West,18200
2097,Wentworth (A),New South Wales,93.6,83.2,5625.0,2021-11-08,NSW,5265.0,4680.0,X860,Far West,18200
2098,Wentworth (A),New South Wales,93.0,79.4,5625.0,2021-11-01,NSW,5231.0,4466.0,X860,Far West,18200
2099,Wentworth (A),New South Wales,91.3,73.9,5625.0,2021-10-25,NSW,5136.0,4157.0,X860,Far West,18200
2100,Wentworth (A),New South Wales,88.9,68.3,5625.0,2021-10-18,NSW,5001.0,3842.0,X860,Far West,18200
2101,Wentworth (A),New South Wales,81.5,56.6,5625.0,2021-10-04,NSW,4584.0,3184.0,X860,Far West,18200
2102,Wentworth (A),New South Wales,85.1,60.5,5625.0,2021-10-11,NSW,4787.0,3403.0,X860,Far West,18200
2103,Wentworth (A),New South Wales,77.2,47.4,5625.0,2021-09-27,NSW,4342.0,2666.0,X860,Far West,18200
2104,Wentworth (A),New South Wales,70.8,41.3,5625.0,2021-09-20,NSW,3982.0,2323.0,X860,Far West,18200
2105,Wentworth (A),New South Wales,0.6424888888888889,0.376,5625.0,2021-09-13,NSW,36.0,21.0,X860,Far West,18200
2106,Wentworth (A),New South Wales,0.5866666666666667,0.3322666666666666,5625.0,2021-09-06,NSW,33.0,19.0,X860,Far West,18200
2107,Wentworth (A),New South Wales,0.51,0.295,5625.0,2021-08-28,NSW,29.0,17.0,X860,Far West,18200
2108,Willoughby (C),New South Wales,92.7,91.7,65599.0,2021-12-20,NSW,60810.0,60154.0,X760,Northern Sydney,18250
2109,Willoughby (C),New South Wales,92.5,91.5,65599.0,2021-12-13,NSW,60679.0,60023.0,X760,Northern Sydney,18250
2110,Willoughby (C),New South Wales,92.5,91.4,65599.0,2021-12-06,NSW,60679.0,59957.0,X760,Northern Sydney,18250
2111,Willoughby (C),New South Wales,92.4,91.1,65599.0,2021-11-29,NSW,60613.0,59761.0,X760,Northern Sydney,18250
2112,Willoughby (C),New South Wales,92.3,90.8,65599.0,2021-11-22,NSW,60548.0,59564.0,X760,Northern Sydney,18250
2113,Willoughby (C),New South Wales,92.2,90.5,65599.0,2021-11-15,NSW,60482.0,59367.0,X760,Northern Sydney,18250
2114,Willoughby (C),New South Wales,92.1,89.8,65599.0,2021-11-08,NSW,60417.0,58908.0,X760,Northern Sydney,18250
2115,Willoughby (C),New South Wales,91.9,88.7,65599.0,2021-11-01,NSW,60285.0,58186.0,X760,Northern Sydney,18250
2116,Willoughby (C),New South Wales,91.7,86.9,65599.0,2021-10-25,NSW,60154.0,57006.0,X760,Northern Sydney,18250
2117,Willoughby (C),New South Wales,91.2,84.0,65599.0,2021-10-18,NSW,59826.0,55103.0,X760,Northern Sydney,18250
2118,Willoughby (C),New South Wales,89.2,73.9,65599.0,2021-10-04,NSW,58514.0,48478.0,X760,Northern Sydney,18250
2119,Willoughby (C),New South Wales,90.5,79.4,65599.0,2021-10-11,NSW,59367.0,52086.0,X760,Northern Sydney,18250
2120,Willoughby (C),New South Wales,86.9,67.7,65599.0,2021-09-27,NSW,57006.0,44411.0,X760,Northern Sydney,18250
2121,Willoughby (C),New South Wales,84.0,59.8,65599.0,2021-09-20,NSW,55103.0,39228.0,X760,Northern Sydney,18250
2122,Willoughby (C),New South Wales,0.8070244973246543,0.5317916431652921,65599.0,2021-09-13,NSW,529.0,349.0,X760,Northern Sydney,18250
2123,Willoughby (C),New South Wales,0.7635787130901386,0.4854189850455037,65599.0,2021-09-06,NSW,501.0,318.0,X760,Northern Sydney,18250
2124,Willoughby (C),New South Wales,0.678,0.428,65599.0,2021-08-28,NSW,445.0,281.0,X760,Northern Sydney,18250
2125,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-12-20,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2126,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-12-13,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2127,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-12-06,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2128,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-11-29,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2129,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-11-22,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2130,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-11-15,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2131,Wingecarribee (A),New South Wales,95.0,95.0,42191.0,2021-11-08,NSW,40081.0,40081.0,X710,South Western Sydney,18350
2132,Wingecarribee (A),New South Wales,95.0,94.5,42191.0,2021-11-01,NSW,40081.0,39870.0,X710,South Western Sydney,18350
2133,Wingecarribee (A),New South Wales,95.0,90.8,42191.0,2021-10-25,NSW,40081.0,38309.0,X710,South Western Sydney,18350
2134,Wingecarribee (A),New South Wales,95.0,85.4,42191.0,2021-10-18,NSW,40081.0,36031.0,X710,South Western Sydney,18350
2135,Wingecarribee (A),New South Wales,94.8,71.2,42191.0,2021-10-04,NSW,39997.0,30040.0,X710,South Western Sydney,18350
2136,Wingecarribee (A),New South Wales,95.0,77.8,42191.0,2021-10-11,NSW,40081.0,32825.0,X710,South Western Sydney,18350
2137,Wingecarribee (A),New South Wales,90.2,64.7,42191.0,2021-09-27,NSW,38056.0,27298.0,X710,South Western Sydney,18350
2138,Wingecarribee (A),New South Wales,85.8,59.7,42191.0,2021-09-20,NSW,36200.0,25188.0,X710,South Western Sydney,18350
2139,Wingecarribee (A),New South Wales,0.8166907634329597,0.540281102604821,42191.0,2021-09-13,NSW,345.0,228.0,X710,South Western Sydney,18350
2140,Wingecarribee (A),New South Wales,0.7689554644355431,0.4924746983953924,42191.0,2021-09-06,NSW,324.0,208.0,X710,South Western Sydney,18350
2141,Wingecarribee (A),New South Wales,0.712,0.444,42191.0,2021-08-28,NSW,300.0,187.0,X710,South Western Sydney,18350
2142,Wollondilly (A),New South Wales,95.0,95.0,41492.0,2021-12-20,NSW,39417.0,39417.0,X710,South Western Sydney,18400
2143,Wollondilly (A),New South Wales,95.0,94.7,41492.0,2021-12-13,NSW,39417.0,39293.0,X710,South Western Sydney,18400
2144,Wollondilly (A),New South Wales,95.0,94.3,41492.0,2021-12-06,NSW,39417.0,39127.0,X710,South Western Sydney,18400
2145,Wollondilly (A),New South Wales,95.0,93.9,41492.0,2021-11-29,NSW,39417.0,38961.0,X710,South Western Sydney,18400
2146,Wollondilly (A),New South Wales,95.0,93.3,41492.0,2021-11-22,NSW,39417.0,38712.0,X710,South Western Sydney,18400
2147,Wollondilly (A),New South Wales,95.0,92.7,41492.0,2021-11-15,NSW,39417.0,38463.0,X710,South Western Sydney,18400
2148,Wollondilly (A),New South Wales,95.0,92.0,41492.0,2021-11-08,NSW,39417.0,38173.0,X710,South Western Sydney,18400
