,date,lhd_code,lhd_name,lga_code,lga_name,cases,state_name,state_code,country,saved_date
9182,2021-12-02,X720,South Eastern Sydney,18050,Waverley (A),16,New South Wales,NSW,Australia,2021-12-22
9183,2021-12-02,X720,South Eastern Sydney,18500,Woollahra (A),6,New South Wales,NSW,Australia,2021-12-22
9184,2021-12-02,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW,Australia,2021-12-22
9185,2021-12-02,X730,Illawarra Shoalhaven,18450,Wollongong (C),14,New South Wales,NSW,Australia,2021-12-22
9186,2021-12-02,X740,Western Sydney,10750,Blacktown (C),10,New South Wales,NSW,Australia,2021-12-22
9187,2021-12-02,X740,Western Sydney,11570,Canterbury-Bankstown (A),2,New South Wales,NSW,Australia,2021-12-22
9188,2021-12-02,X740,Western Sydney,12380,Cumberland (A),30,New South Wales,NSW,Australia,2021-12-22
9189,2021-12-02,X740,Western Sydney,16260,Parramatta (C),11,New South Wales,NSW,Australia,2021-12-22
9190,2021-12-02,X740,Western Sydney,17420,The Hills Shire (A),9,New South Wales,NSW,Australia,2021-12-22
9191,2021-12-02,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
9192,2021-12-02,X750,Nepean Blue Mountains,16350,Penrith (C),21,New South Wales,NSW,Australia,2021-12-22
9193,2021-12-02,X760,Northern Sydney,14100,Hunters Hill (A),3,New South Wales,NSW,Australia,2021-12-22
9194,2021-12-02,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW,Australia,2021-12-22
9195,2021-12-02,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW,Australia,2021-12-22
9196,2021-12-02,X760,Northern Sydney,15350,Mosman (A),1,New South Wales,NSW,Australia,2021-12-22
9197,2021-12-02,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW,Australia,2021-12-22
9198,2021-12-02,X760,Northern Sydney,15990,Northern Beaches (A),14,New South Wales,NSW,Australia,2021-12-22
9199,2021-12-02,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
9200,2021-12-02,X800,Hunter New England,14650,Lake Macquarie (C),1,New South Wales,NSW,Australia,2021-12-22
9201,2021-12-02,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW,Australia,2021-12-22
9202,2021-12-02,X800,Hunter New England,15900,Newcastle (C),4,New South Wales,NSW,Australia,2021-12-22
9203,2021-12-02,X810,Northern NSW,11350,Byron (A),1,New South Wales,NSW,Australia,2021-12-22
9204,2021-12-02,X820,Mid North Coast,14350,Kempsey (A),5,New South Wales,NSW,Australia,2021-12-22
9205,2021-12-02,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW,Australia,2021-12-22
9206,2021-12-02,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9207,2021-12-02,X830,Southern NSW,18710,Yass Valley (A),1,New South Wales,NSW,Australia,2021-12-22
9208,2021-12-02,X840,Murrumbidgee,17750,Wagga Wagga (C),2,New South Wales,NSW,Australia,2021-12-22
9209,2021-12-02,X850,Western NSW,11400,Cabonne (A),7,New South Wales,NSW,Australia,2021-12-22
9210,2021-12-03,X700,Sydney,11520,Canada Bay (A),4,New South Wales,NSW,Australia,2021-12-22
9211,2021-12-03,X700,Sydney,11570,Canterbury-Bankstown (A),18,New South Wales,NSW,Australia,2021-12-22
9212,2021-12-03,X700,Sydney,14170,Inner West (A),7,New South Wales,NSW,Australia,2021-12-22
9213,2021-12-03,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
9214,2021-12-03,X710,South Western Sydney,11450,Camden (A),2,New South Wales,NSW,Australia,2021-12-22
9215,2021-12-03,X710,South Western Sydney,11500,Campbelltown (C) (NSW),6,New South Wales,NSW,Australia,2021-12-22
9216,2021-12-03,X710,South Western Sydney,11570,Canterbury-Bankstown (A),21,New South Wales,NSW,Australia,2021-12-22
9217,2021-12-03,X710,South Western Sydney,12850,Fairfield (C),31,New South Wales,NSW,Australia,2021-12-22
9218,2021-12-03,X710,South Western Sydney,14900,Liverpool (C),12,New South Wales,NSW,Australia,2021-12-22
9219,2021-12-03,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW,Australia,2021-12-22
9220,2021-12-03,X720,South Eastern Sydney,10500,Bayside (A),8,New South Wales,NSW,Australia,2021-12-22
9221,2021-12-03,X720,South Eastern Sydney,12930,Georges River (A),8,New South Wales,NSW,Australia,2021-12-22
9222,2021-12-03,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW,Australia,2021-12-22
9223,2021-12-03,X720,South Eastern Sydney,17150,Sutherland Shire (A),2,New South Wales,NSW,Australia,2021-12-22
9224,2021-12-03,X720,South Eastern Sydney,17200,Sydney (C),6,New South Wales,NSW,Australia,2021-12-22
9225,2021-12-03,X720,South Eastern Sydney,18050,Waverley (A),3,New South Wales,NSW,Australia,2021-12-22
9226,2021-12-03,X720,South Eastern Sydney,18500,Woollahra (A),2,New South Wales,NSW,Australia,2021-12-22
9227,2021-12-03,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW,Australia,2021-12-22
9228,2021-12-03,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2,New South Wales,NSW,Australia,2021-12-22
9229,2021-12-03,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
9230,2021-12-03,X730,Illawarra Shoalhaven,18450,Wollongong (C),5,New South Wales,NSW,Australia,2021-12-22
9231,2021-12-03,X740,Western Sydney,10750,Blacktown (C),19,New South Wales,NSW,Australia,2021-12-22
9232,2021-12-03,X740,Western Sydney,11570,Canterbury-Bankstown (A),7,New South Wales,NSW,Australia,2021-12-22
9233,2021-12-03,X740,Western Sydney,12380,Cumberland (A),27,New South Wales,NSW,Australia,2021-12-22
9234,2021-12-03,X740,Western Sydney,16260,Parramatta (C),10,New South Wales,NSW,Australia,2021-12-22
9235,2021-12-03,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
9236,2021-12-03,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
9237,2021-12-03,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
9238,2021-12-03,X750,Nepean Blue Mountains,16350,Penrith (C),3,New South Wales,NSW,Australia,2021-12-22
9239,2021-12-03,X760,Northern Sydney,14000,Hornsby (A),2,New South Wales,NSW,Australia,2021-12-22
9240,2021-12-03,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW,Australia,2021-12-22
9241,2021-12-03,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW,Australia,2021-12-22
9242,2021-12-03,X760,Northern Sydney,14700,Lane Cove (A),4,New South Wales,NSW,Australia,2021-12-22
9243,2021-12-03,X760,Northern Sydney,15350,Mosman (A),1,New South Wales,NSW,Australia,2021-12-22
9244,2021-12-03,X760,Northern Sydney,15990,Northern Beaches (A),4,New South Wales,NSW,Australia,2021-12-22
9245,2021-12-03,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9246,2021-12-03,X760,Northern Sydney,18250,Willoughby (C),3,New South Wales,NSW,Australia,2021-12-22
9247,2021-12-03,X770,Central Coast,11650,Central Coast (C) (NSW),4,New South Wales,NSW,Australia,2021-12-22
9248,2021-12-03,X800,Hunter New England,14650,Lake Macquarie (C),1,New South Wales,NSW,Australia,2021-12-22
9249,2021-12-03,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
9250,2021-12-03,X800,Hunter New England,15240,Mid-Coast (A),3,New South Wales,NSW,Australia,2021-12-22
9251,2021-12-03,X800,Hunter New England,15300,Moree Plains (A),1,New South Wales,NSW,Australia,2021-12-22
9252,2021-12-03,X800,Hunter New England,15900,Newcastle (C),3,New South Wales,NSW,Australia,2021-12-22
9253,2021-12-03,X800,Hunter New England,17310,Tamworth Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9254,2021-12-03,X810,Northern NSW,10250,Ballina (A),1,New South Wales,NSW,Australia,2021-12-22
9255,2021-12-03,X810,Northern NSW,11350,Byron (A),2,New South Wales,NSW,Australia,2021-12-22
9256,2021-12-03,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW,Australia,2021-12-22
9257,2021-12-03,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW,Australia,2021-12-22
9258,2021-12-03,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9259,2021-12-03,X840,Murrumbidgee,10050,Albury (C),1,New South Wales,NSW,Australia,2021-12-22
9260,2021-12-03,X850,Western NSW,10470,Bathurst Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9261,2021-12-03,X850,Western NSW,11400,Cabonne (A),13,New South Wales,NSW,Australia,2021-12-22
9262,2021-12-03,X850,Western NSW,16150,Orange (C),1,New South Wales,NSW,Australia,2021-12-22
9263,2021-12-03,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW,Australia,2021-12-22
9264,2021-12-04,X700,Sydney,11570,Canterbury-Bankstown (A),24,New South Wales,NSW,Australia,2021-12-22
9265,2021-12-04,X700,Sydney,14170,Inner West (A),6,New South Wales,NSW,Australia,2021-12-22
9266,2021-12-04,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
9267,2021-12-04,X700,Sydney,17200,Sydney (C),13,New South Wales,NSW,Australia,2021-12-22
9268,2021-12-04,X710,South Western Sydney,11450,Camden (A),2,New South Wales,NSW,Australia,2021-12-22
9269,2021-12-04,X710,South Western Sydney,11500,Campbelltown (C) (NSW),5,New South Wales,NSW,Australia,2021-12-22
9270,2021-12-04,X710,South Western Sydney,11570,Canterbury-Bankstown (A),38,New South Wales,NSW,Australia,2021-12-22
9271,2021-12-04,X710,South Western Sydney,12850,Fairfield (C),17,New South Wales,NSW,Australia,2021-12-22
9272,2021-12-04,X710,South Western Sydney,14900,Liverpool (C),23,New South Wales,NSW,Australia,2021-12-22
9273,2021-12-04,X710,South Western Sydney,16350,Penrith (C),4,New South Wales,NSW,Australia,2021-12-22
9274,2021-12-04,X720,South Eastern Sydney,10500,Bayside (A),9,New South Wales,NSW,Australia,2021-12-22
9275,2021-12-04,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW,Australia,2021-12-22
9276,2021-12-04,X720,South Eastern Sydney,16550,Randwick (C),17,New South Wales,NSW,Australia,2021-12-22
9277,2021-12-04,X720,South Eastern Sydney,17150,Sutherland Shire (A),2,New South Wales,NSW,Australia,2021-12-22
9278,2021-12-04,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
9279,2021-12-04,X720,South Eastern Sydney,18050,Waverley (A),7,New South Wales,NSW,Australia,2021-12-22
9280,2021-12-04,X720,South Eastern Sydney,18500,Woollahra (A),6,New South Wales,NSW,Australia,2021-12-22
9281,2021-12-04,X730,Illawarra Shoalhaven,14400,Kiama (A),2,New South Wales,NSW,Australia,2021-12-22
9282,2021-12-04,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
9283,2021-12-04,X730,Illawarra Shoalhaven,18450,Wollongong (C),5,New South Wales,NSW,Australia,2021-12-22
9284,2021-12-04,X740,Western Sydney,10750,Blacktown (C),15,New South Wales,NSW,Australia,2021-12-22
9285,2021-12-04,X740,Western Sydney,11570,Canterbury-Bankstown (A),2,New South Wales,NSW,Australia,2021-12-22
9286,2021-12-04,X740,Western Sydney,12380,Cumberland (A),18,New South Wales,NSW,Australia,2021-12-22
9287,2021-12-04,X740,Western Sydney,16260,Parramatta (C),3,New South Wales,NSW,Australia,2021-12-22
9288,2021-12-04,X740,Western Sydney,17420,The Hills Shire (A),2,New South Wales,NSW,Australia,2021-12-22
9289,2021-12-04,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
9290,2021-12-04,X750,Nepean Blue Mountains,16350,Penrith (C),7,New South Wales,NSW,Australia,2021-12-22
9291,2021-12-04,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
9292,2021-12-04,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW,Australia,2021-12-22
9293,2021-12-04,X760,Northern Sydney,15350,Mosman (A),4,New South Wales,NSW,Australia,2021-12-22
9294,2021-12-04,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW,Australia,2021-12-22
9295,2021-12-04,X760,Northern Sydney,15990,Northern Beaches (A),3,New South Wales,NSW,Australia,2021-12-22
9296,2021-12-04,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW,Australia,2021-12-22
9297,2021-12-04,X770,Central Coast,11650,Central Coast (C) (NSW),10,New South Wales,NSW,Australia,2021-12-22
9298,2021-12-04,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
9299,2021-12-04,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW,Australia,2021-12-22
9300,2021-12-04,X800,Hunter New England,15900,Newcastle (C),3,New South Wales,NSW,Australia,2021-12-22
9301,2021-12-04,X800,Hunter New England,17310,Tamworth Regional (A),2,New South Wales,NSW,Australia,2021-12-22
9302,2021-12-04,X810,Northern NSW,11350,Byron (A),2,New South Wales,NSW,Australia,2021-12-22
9303,2021-12-04,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW,Australia,2021-12-22
9304,2021-12-04,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW,Australia,2021-12-22
9305,2021-12-04,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9306,2021-12-04,X840,Murrumbidgee,10050,Albury (C),2,New South Wales,NSW,Australia,2021-12-22
9307,2021-12-04,X840,Murrumbidgee,15520,Murray River (A),1,New South Wales,NSW,Australia,2021-12-22
9308,2021-12-04,X850,Western NSW,11400,Cabonne (A),3,New South Wales,NSW,Australia,2021-12-22
9309,2021-12-04,X850,Western NSW,12950,Gilgandra (A),1,New South Wales,NSW,Australia,2021-12-22
9310,2021-12-04,X850,Western NSW,16150,Orange (C),1,New South Wales,NSW,Australia,2021-12-22
9311,2021-12-05,X700,Sydney,11520,Canada Bay (A),3,New South Wales,NSW,Australia,2021-12-22
9312,2021-12-05,X700,Sydney,11570,Canterbury-Bankstown (A),27,New South Wales,NSW,Australia,2021-12-22
9313,2021-12-05,X700,Sydney,14170,Inner West (A),10,New South Wales,NSW,Australia,2021-12-22
9314,2021-12-05,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
9315,2021-12-05,X700,Sydney,17200,Sydney (C),10,New South Wales,NSW,Australia,2021-12-22
9316,2021-12-05,X710,South Western Sydney,11450,Camden (A),6,New South Wales,NSW,Australia,2021-12-22
9317,2021-12-05,X710,South Western Sydney,11500,Campbelltown (C) (NSW),8,New South Wales,NSW,Australia,2021-12-22
9318,2021-12-05,X710,South Western Sydney,11570,Canterbury-Bankstown (A),13,New South Wales,NSW,Australia,2021-12-22
9319,2021-12-05,X710,South Western Sydney,12850,Fairfield (C),14,New South Wales,NSW,Australia,2021-12-22
9320,2021-12-05,X710,South Western Sydney,14900,Liverpool (C),6,New South Wales,NSW,Australia,2021-12-22
9321,2021-12-05,X720,South Eastern Sydney,10500,Bayside (A),10,New South Wales,NSW,Australia,2021-12-22
9322,2021-12-05,X720,South Eastern Sydney,16550,Randwick (C),4,New South Wales,NSW,Australia,2021-12-22
9323,2021-12-05,X720,South Eastern Sydney,17150,Sutherland Shire (A),5,New South Wales,NSW,Australia,2021-12-22
9324,2021-12-05,X720,South Eastern Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
9325,2021-12-05,X720,South Eastern Sydney,18050,Waverley (A),7,New South Wales,NSW,Australia,2021-12-22
9326,2021-12-05,X720,South Eastern Sydney,18500,Woollahra (A),4,New South Wales,NSW,Australia,2021-12-22
9327,2021-12-05,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW,Australia,2021-12-22
9328,2021-12-05,X730,Illawarra Shoalhaven,18450,Wollongong (C),3,New South Wales,NSW,Australia,2021-12-22
9329,2021-12-05,X740,Western Sydney,10750,Blacktown (C),8,New South Wales,NSW,Australia,2021-12-22
9330,2021-12-05,X740,Western Sydney,11570,Canterbury-Bankstown (A),5,New South Wales,NSW,Australia,2021-12-22
9331,2021-12-05,X740,Western Sydney,12380,Cumberland (A),21,New South Wales,NSW,Australia,2021-12-22
9332,2021-12-05,X740,Western Sydney,16260,Parramatta (C),4,New South Wales,NSW,Australia,2021-12-22
9333,2021-12-05,X740,Western Sydney,17420,The Hills Shire (A),5,New South Wales,NSW,Australia,2021-12-22
9334,2021-12-05,X750,Nepean Blue Mountains,16350,Penrith (C),2,New South Wales,NSW,Australia,2021-12-22
9335,2021-12-05,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW,Australia,2021-12-22
9336,2021-12-05,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
9337,2021-12-05,X760,Northern Sydney,15950,North Sydney (A),3,New South Wales,NSW,Australia,2021-12-22
9338,2021-12-05,X760,Northern Sydney,15990,Northern Beaches (A),6,New South Wales,NSW,Australia,2021-12-22
9339,2021-12-05,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW,Australia,2021-12-22
9340,2021-12-05,X770,Central Coast,11650,Central Coast (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
9341,2021-12-05,X800,Hunter New England,11720,Cessnock (C),2,New South Wales,NSW,Australia,2021-12-22
9342,2021-12-05,X800,Hunter New England,15240,Mid-Coast (A),1,New South Wales,NSW,Australia,2021-12-22
9343,2021-12-05,X800,Hunter New England,15900,Newcastle (C),1,New South Wales,NSW,Australia,2021-12-22
9344,2021-12-05,X820,Mid North Coast,11800,Coffs Harbour (C),1,New South Wales,NSW,Australia,2021-12-22
9345,2021-12-05,X820,Mid North Coast,14350,Kempsey (A),3,New South Wales,NSW,Australia,2021-12-22
9346,2021-12-05,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW,Australia,2021-12-22
9347,2021-12-05,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9348,2021-12-05,X830,Southern NSW,17040,Snowy Monaro Regional (A),2,New South Wales,NSW,Australia,2021-12-22
9349,2021-12-05,X840,Murrumbidgee,10050,Albury (C),1,New South Wales,NSW,Australia,2021-12-22
9350,2021-12-05,X840,Murrumbidgee,15520,Murray River (A),1,New South Wales,NSW,Australia,2021-12-22
9351,2021-12-05,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW,Australia,2021-12-22
9352,2021-12-05,X850,Western NSW,11400,Cabonne (A),3,New South Wales,NSW,Australia,2021-12-22
9353,2021-12-05,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW,Australia,2021-12-22
9354,2021-12-06,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
9355,2021-12-06,X700,Sydney,11570,Canterbury-Bankstown (A),16,New South Wales,NSW,Australia,2021-12-22
9356,2021-12-06,X700,Sydney,14170,Inner West (A),10,New South Wales,NSW,Australia,2021-12-22
9357,2021-12-06,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
9358,2021-12-06,X700,Sydney,17200,Sydney (C),9,New South Wales,NSW,Australia,2021-12-22
9359,2021-12-06,X710,South Western Sydney,11450,Camden (A),3,New South Wales,NSW,Australia,2021-12-22
9360,2021-12-06,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
9361,2021-12-06,X710,South Western Sydney,11570,Canterbury-Bankstown (A),17,New South Wales,NSW,Australia,2021-12-22
9362,2021-12-06,X710,South Western Sydney,12850,Fairfield (C),21,New South Wales,NSW,Australia,2021-12-22
9363,2021-12-06,X710,South Western Sydney,14900,Liverpool (C),9,New South Wales,NSW,Australia,2021-12-22
9364,2021-12-06,X710,South Western Sydney,18350,Wingecarribee (A),3,New South Wales,NSW,Australia,2021-12-22
9365,2021-12-06,X720,South Eastern Sydney,10500,Bayside (A),7,New South Wales,NSW,Australia,2021-12-22
9366,2021-12-06,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW,Australia,2021-12-22
9367,2021-12-06,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW,Australia,2021-12-22
9368,2021-12-06,X720,South Eastern Sydney,17150,Sutherland Shire (A),6,New South Wales,NSW,Australia,2021-12-22
9369,2021-12-06,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
9370,2021-12-06,X720,South Eastern Sydney,18050,Waverley (A),4,New South Wales,NSW,Australia,2021-12-22
